VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,trip_duration_min
2,2024-01-05 15:51:19,2024-01-05 16:16:22,1.0,4.98,1.0,N,48,232,1,28.2,0.0,0.5,8.05,0.0,1.0,40.25,2.5,0.0,25.05
2,2024-01-14 20:06:04,2024-01-14 20:16:00,3.0,1.73,1.0,N,239,236,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0,9.933333333333334
1,2024-01-19 10:58:21,2024-01-19 11:21:12,1.0,11.5,1.0,N,132,138,2,44.3,6.75,0.5,0.0,0.0,1.0,52.55,0.0,1.75,22.85
1,2024-01-19 11:49:05,2024-01-19 12:00:06,1.0,0.7,1.0,N,186,100,1,10.7,2.5,0.5,4.0,0.0,1.0,18.7,2.5,0.0,11.016666666666667
2,2024-01-18 15:54:36,2024-01-18 16:01:34,1.0,0.91,1.0,N,262,263,1,8.6,0.0,0.5,2.0,0.0,1.0,14.6,2.5,0.0,6.966666666666667
2,2024-01-12 13:00:24,2024-01-12 13:07:05,1.0,0.94,1.0,N,231,125,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,6.683333333333334
2,2024-01-25 08:34:58,2024-01-25 08:48:48,1.0,1.66,1.0,N,238,236,1,12.8,0.0,0.5,5.04,0.0,1.0,21.84,2.5,0.0,13.833333333333334
2,2024-01-07 09:13:30,2024-01-07 09:30:01,1.0,9.27,1.0,N,170,138,1,35.9,5.0,0.5,10.37,6.94,1.0,62.21,2.5,0.0,16.51666666666667
2,2024-01-10 07:43:47,2024-01-10 08:48:55,2.0,17.99,2.0,N,132,230,1,70.0,0.0,0.5,20.23,6.94,1.0,102.92,2.5,1.75,65.13333333333334
2,2024-01-20 19:25:31,2024-01-20 19:34:12,1.0,1.22,1.0,N,141,142,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,8.683333333333334
1,2024-01-09 20:11:03,2024-01-09 20:23:14,1.0,5.0,1.0,N,88,233,1,21.2,3.5,0.5,7.85,0.0,1.0,34.05,2.5,0.0,12.183333333333334
1,2024-01-03 10:09:38,2024-01-03 10:14:21,1.0,0.6,1.0,N,237,263,2,5.8,2.5,0.5,0.0,0.0,1.0,9.8,2.5,0.0,4.716666666666667
1,2024-01-26 03:16:20,2024-01-26 03:20:38,1.0,1.0,1.0,N,263,75,1,6.5,3.5,0.5,2.9,0.0,1.0,14.4,2.5,0.0,4.3
2,2024-01-23 08:18:20,2024-01-23 08:33:32,5.0,1.62,1.0,N,79,170,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0,15.2
2,2024-01-04 10:55:07,2024-01-04 11:15:21,1.0,2.18,1.0,N,107,161,1,18.4,0.0,0.5,4.48,0.0,1.0,26.88,2.5,0.0,20.23333333333333
2,2024-01-16 23:19:23,2024-01-16 23:31:39,2.0,2.4,1.0,N,68,211,1,14.2,1.0,0.5,1.0,0.0,1.0,20.2,2.5,0.0,12.266666666666667
2,2024-01-13 19:05:25,2024-01-13 19:16:14,1.0,1.71,1.0,N,238,41,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0,10.816666666666666
2,2024-01-20 18:21:17,2024-01-20 18:46:38,2.0,4.44,1.0,N,107,87,1,26.1,0.0,0.5,2.0,0.0,1.0,32.1,2.5,0.0,25.35
2,2024-01-17 11:13:54,2024-01-17 11:29:52,5.0,2.13,1.0,N,239,75,1,15.6,0.0,0.5,2.0,0.0,1.0,21.6,2.5,0.0,15.966666666666669
2,2024-01-30 14:42:33,2024-01-30 15:39:52,6.0,44.52,4.0,N,138,265,1,267.6,5.0,0.0,10.0,6.94,1.0,292.29,0.0,1.75,57.31666666666667
1,2024-01-11 02:35:10,2024-01-11 02:48:07,1.0,2.2,1.0,N,161,249,3,12.8,3.5,0.5,0.0,13.38,1.0,31.18,2.5,0.0,12.95
2,2024-01-03 19:20:59,2024-01-03 19:23:00,1.0,0.37,1.0,N,238,239,2,4.4,2.5,0.5,0.0,0.0,1.0,10.9,2.5,0.0,2.016666666666667
2,2024-01-22 02:59:54,2024-01-22 03:12:42,1.0,3.49,1.0,N,230,4,2,17.0,1.0,0.5,0.0,0.0,1.0,22.0,2.5,0.0,12.8
2,2024-01-23 05:15:04,2024-01-23 05:21:54,1.0,1.22,1.0,N,100,161,1,8.6,1.0,0.5,1.36,0.0,1.0,14.96,2.5,0.0,6.833333333333333
2,2024-01-07 17:14:10,2024-01-07 17:24:04,3.0,1.47,1.0,N,237,262,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,9.9
2,2024-01-02 13:23:53,2024-01-02 13:44:15,2.0,1.39,1.0,N,68,230,1,17.7,0.0,0.5,5.0,0.0,1.0,26.7,2.5,0.0,20.366666666666667
2,2024-01-16 20:37:30,2024-01-16 20:51:38,1.0,1.93,1.0,N,79,68,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,14.133333333333333
2,2024-01-05 19:10:09,2024-01-05 19:14:56,1.0,1.2,1.0,N,75,74,2,7.9,2.5,0.5,0.0,0.0,1.0,11.9,0.0,0.0,4.783333333333333
2,2024-01-27 09:04:15,2024-01-27 09:12:20,1.0,1.78,1.0,N,142,161,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,8.083333333333334
2,2024-01-28 12:02:20,2024-01-28 12:06:53,1.0,0.7,1.0,N,236,141,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,4.55
1,2024-01-17 20:50:56,2024-01-17 21:11:18,1.0,4.3,1.0,N,113,262,1,23.3,3.5,0.5,5.65,0.0,1.0,33.95,2.5,0.0,20.366666666666667
2,2024-01-31 07:37:40,2024-01-31 07:49:50,1.0,3.68,1.0,N,239,246,1,17.0,0.0,0.5,1.5,0.0,1.0,22.5,2.5,0.0,12.166666666666666
1,2024-01-17 08:42:49,2024-01-17 09:08:47,1.0,10.4,1.0,N,132,138,1,41.5,6.75,0.5,9.95,0.0,1.0,59.7,0.0,1.75,25.966666666666665
2,2024-01-05 10:13:03,2024-01-05 10:17:41,1.0,0.56,1.0,N,162,230,1,6.5,0.0,0.5,2.1,0.0,1.0,12.6,2.5,0.0,4.633333333333334
1,2024-01-12 15:37:07,2024-01-12 16:02:11,2.0,2.9,1.0,N,13,232,2,19.8,2.5,0.5,0.0,0.0,1.0,23.8,2.5,0.0,25.066666666666663
2,2024-01-10 00:14:30,2024-01-10 00:19:31,,1.27,,,137,4,0,11.94,0.0,0.5,2.23,0.0,1.0,18.17,,,5.016666666666667
2,2024-01-17 14:30:38,2024-01-17 14:50:03,1.0,6.32,1.0,N,88,162,1,27.5,0.0,0.5,7.88,0.0,1.0,39.38,2.5,0.0,19.416666666666668
1,2024-01-13 16:05:27,2024-01-13 16:30:29,1.0,2.9,1.0,N,161,211,1,20.5,2.5,0.5,2.0,0.0,1.0,26.5,2.5,0.0,25.03333333333333
2,2024-01-14 21:50:26,2024-01-14 22:11:52,1.0,5.04,1.0,N,148,236,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,21.433333333333334
2,2024-01-16 12:02:31,2024-01-16 12:44:49,3.0,1.48,1.0,N,230,237,1,32.4,0.0,0.5,7.28,0.0,1.0,43.68,2.5,0.0,42.3
2,2024-01-13 13:07:35,2024-01-13 13:13:37,1.0,0.85,1.0,N,113,114,1,7.2,0.0,0.5,2.0,0.0,1.0,13.2,2.5,0.0,6.033333333333333
2,2024-01-21 11:50:45,2024-01-21 11:54:02,2.0,0.71,1.0,N,164,234,1,5.8,0.0,0.5,1.96,0.0,1.0,11.76,2.5,0.0,3.283333333333333
2,2024-01-09 12:42:57,2024-01-09 13:07:32,1.0,2.18,1.0,N,249,230,2,21.2,0.0,0.5,0.0,0.0,1.0,25.2,2.5,0.0,24.58333333333333
1,2024-01-20 15:08:59,2024-01-20 15:32:34,1.0,5.5,1.0,N,142,232,1,27.5,2.5,0.5,6.3,0.0,1.0,37.8,2.5,0.0,23.58333333333333
2,2024-01-21 01:50:10,2024-01-21 01:56:14,2.0,1.21,1.0,N,68,114,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,6.066666666666666
2,2024-01-24 21:19:26,2024-01-24 21:49:49,3.0,12.73,1.0,N,138,261,1,51.3,6.0,0.5,12.61,0.0,1.0,75.66,2.5,1.75,30.383333333333333
2,2024-01-08 18:06:06,2024-01-08 18:18:06,1.0,1.67,1.0,N,142,161,1,12.8,2.5,0.5,5.79,0.0,1.0,25.09,2.5,0.0,12.0
1,2024-01-26 19:58:38,2024-01-26 20:13:46,1.0,1.3,1.0,N,239,48,1,12.1,5.0,0.5,3.7,0.0,1.0,22.3,2.5,0.0,15.133333333333333
2,2024-01-08 11:17:44,2024-01-08 11:30:23,2.0,1.72,1.0,N,113,100,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,12.65
2,2024-01-01 15:35:47,2024-01-01 16:03:10,1.0,6.91,1.0,N,75,158,2,33.1,0.0,0.5,0.0,0.0,1.0,37.1,2.5,0.0,27.383333333333333
2,2024-01-04 21:35:09,2024-01-04 21:43:31,2.0,1.86,1.0,N,249,246,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,8.366666666666667
1,2024-01-27 10:14:39,2024-01-27 10:20:55,1.0,1.0,1.0,N,230,164,1,7.2,2.5,0.5,2.8,0.0,1.0,14.0,2.5,0.0,6.266666666666667
2,2024-01-16 18:18:03,2024-01-16 18:35:34,1.0,2.18,1.0,N,164,237,1,17.0,2.5,0.5,1.5,0.0,1.0,25.0,2.5,0.0,17.516666666666666
2,2024-01-01 22:08:18,2024-01-01 22:24:33,1.0,9.52,1.0,N,138,79,1,37.3,6.0,0.5,9.81,0.0,1.0,58.86,2.5,1.75,16.250000000000004
